Numero_dossier_ID,Client,Formule,date.ouverture,heure.ouverture,Matricule.de.traitement,Cause.intervention,date.de.survenance,Type.d.energie,Outil.d.assistance,Assistance.ou.Administratif,TOP.D.R,TOP.VR,TOP.Rappat.valide,TOP.Poursuite,TOP.Recup,TOP.Autres.Garanties,annee.ouverture,mois.ouverture
7868684,C10,???,2022-07-29,13:10:00,1050,Panne mécanique,2022-07-29,Hybride,MCS,Assistance,1,0,0,0,0,0,2022,7
5798585,C8,F32,2021-07-21,08:36:00,525,Panne mécanique,2021-07-21,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,7
7172194,C3,F10,2021-01-13,17:40:00,843,Panne mécanique,2021-01-13,Diesel,Higgins,,1,0,0,0,0,0,2021,1
5994046,C8,F32,2021-02-13,10:41:00,990,Panne mécanique,2021-02-13,Diesel,MCS,,1,0,0,0,0,0,2021,2
7256953,C13,F100,2021-11-05,11:23:00,1019,Panne mécanique,2021-10-26,Essence,MCS,,1,0,0,0,0,0,2021,11
6033596,C1,F0,2022-12-08,07:15:00,560,Panne mécanique,2022-12-08,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
6987402,C4,F23,2022-09-23,12:31:00,1988,Accident,2022-09-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
5851802,C4,F4,2021-05-05,10:22:00,1019,"Clés, Carburant, Crevaison",2021-05-05,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
6106868,C7,F12,2021-10-16,18:52:00,1132,Panne mécanique,2021-10-16,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
6932925,C52,???,2021-09-07,09:27:00,1263,Autres,2021-09-07,Autre,MCS,Assistance,0,0,0,0,0,0,2021,9
8319155,C1,F1,2022-08-01,11:57:00,1254,Panne mécanique,2022-08-01,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
5841931,C1,F6,2022-06-01,11:12:00,358,Accident,2022-06-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
8103791,C23,F53,2021-02-08,09:25:00,221,Panne mécanique,2021-02-08,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
7810071,C4,F4,2021-05-16,08:07:00,420,"Clés, Carburant, Crevaison",2021-05-16,Diesel,MCS,Assistance,1,0,0,0,0,1,2021,5
6808193,C7,F12,2022-08-17,18:24:00,935,Accident,2022-08-17,Diesel,MCS,,1,0,1,0,0,0,2022,8
8071202,C4,F4,2022-02-08,10:14:00,519,Panne mécanique,2022-02-08,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,2
8440554,C20,???,2021-06-25,08:19:00,1047,"Clés, Carburant, Crevaison",2021-06-25,Essence,MCS,Assistance,1,0,0,0,0,0,2021,6
6940560,C7,F21,2022-02-01,14:49:00,466,Panne mécanique,2022-02-01,Diesel,MCS,,1,0,0,0,0,0,2022,2
7151975,C3,F3,2021-08-18,20:03:00,202,Accident,2021-08-18,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
7356025,C4,F4,2022-03-06,18:59:00,828,Panne mécanique,2022-03-06,Essence,MCS,Assistance,1,0,0,0,0,0,2022,3
8338731,C18,F133,2022-12-27,10:58:00,224,Panne mécanique,2022-12-27,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
7508444,C1,F0,2022-03-24,16:39:00,1694,Panne mécanique,2022-03-24,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,3
8218348,C4,F4,2021-12-06,15:56:00,216,Accident,2021-12-03,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,12
7235177,C5,F99,2022-05-06,17:34:00,1102,Accident,2022-05-06,Autre,MCS,Assistance,1,0,0,0,0,0,2022,5
5637308,C1,F27,2022-02-10,11:41:00,998,Panne mécanique,2022-02-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
6865300,C8,F55,2021-05-14,16:47:00,1706,Accident,2021-05-14,Diesel,MCS,,1,0,0,0,0,0,2021,5
6015065,C4,F4,2021-05-05,14:21:00,1875,"Clés, Carburant, Crevaison",2021-05-05,Essence,MCS,,0,0,0,0,0,0,2021,5
6287040,C3,F83,2021-11-22,10:41:00,529,Panne mécanique,2021-11-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
6415678,C7,F12,2022-05-09,14:37:00,224,Accident,2022-04-19,Essence,MCS,Assistance,0,1,0,0,0,0,2022,5
5731204,C7,F19,2022-07-30,09:51:00,412,"Clés, Carburant, Crevaison",2022-07-30,Diesel,MCS,,0,0,0,0,0,1,2022,7
6081189,C4,F4,2022-09-06,15:30:00,182,Panne mécanique,2022-09-06,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,9
6500124,C1,F6,2021-10-20,15:21:00,997,Panne mécanique,2021-10-20,Essence,MCS,Assistance,1,0,0,0,0,0,2021,10
5549746,C1,F1,2022-07-31,12:33:00,171,"Clés, Carburant, Crevaison",2022-07-31,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
6896868,C4,F4,2022-09-15,10:56:00,217,Panne mécanique,2022-09-15,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,9
6749802,C1,F0,2022-04-04,08:02:00,444,Panne mécanique,2022-04-04,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
7149156,C5,F32,2022-09-13,14:21:00,410,Panne mécanique,2022-09-13,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
8121110,C4,F8,2022-09-22,08:19:00,171,Panne mécanique,2022-09-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
6351013,C4,F4,2022-11-09,09:46:00,299,"Clés, Carburant, Crevaison",2022-11-09,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,11
6147632,C11,F25,2021-06-17,12:24:00,879,Panne mécanique,2021-06-17,,MCS,Assistance,1,0,0,0,0,0,2021,6
6582368,C25,F79,2021-01-02,18:05:00,660,Panne mécanique,2021-01-02,Diesel,MCS,Assistance,1,0,0,1,0,0,2021,1
8202425,C1,F0,2022-06-08,13:08:00,1325,Panne mécanique,2022-06-08,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,6
8073543,C9,F15,2021-06-08,18:12:00,210,"Clés, Carburant, Crevaison",2021-06-08,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
7270462,C1,F6,2021-06-12,20:29:00,866,Panne mécanique,2021-06-12,Essence,Higgins,Assistance,1,0,1,0,0,0,2021,6
7499986,C4,F8,2022-03-08,15:18:00,1243,Accident,2022-02-24,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,3
6424402,C3,F10,2021-04-25,00:19:00,276,Panne mécanique,2021-04-25,Diesel,MCS,Assistance,0,0,0,0,0,1,2021,4
6204664,C1,F6,2021-02-15,20:49:00,1336,Panne mécanique,2021-02-15,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
6655126,C7,F12,2022-10-04,19:16:00,1253,Panne mécanique,2022-10-04,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,10
5906053,C10,F17,2022-08-28,18:34:00,1585,Panne mécanique,2022-08-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
7414420,C3,F24,2021-06-08,13:49:00,268,Panne mécanique,2021-06-08,Diesel,MCS,,1,0,0,0,0,0,2021,6
8383936,C1,F18,2021-01-14,16:52:00,925,Accident,2021-01-14,Essence,MCS,Assistance,1,0,0,0,0,0,2021,1
8431408,C4,F8,2021-04-08,16:20:00,397,Panne mécanique,2021-04-08,Diesel,MCS,Assistance,0,1,0,0,0,0,2021,4
6175727,C4,F4,2022-09-14,22:11:00,1420,Panne mécanique,2022-09-14,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,9
7051276,C7,F58,2022-06-30,15:43:00,1011,Accident,2022-06-30,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
7773693,C1,F18,2022-09-23,15:45:00,1537,Panne mécanique,2022-09-23,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,9
5548075,C4,F4,2022-10-13,19:15:00,536,Accident,2022-10-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,10
7036859,C4,,2021-08-28,17:29:00,1619,Panne mécanique,2021-08-28,Diesel,MCS,Assistance,1,0,0,0,1,0,2021,8
6949576,C4,F4,2021-11-29,08:40:00,1858,Panne mécanique,2021-11-29,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,11
5993061,C10,F17,2022-04-08,16:31:00,847,Panne mécanique,2022-04-08,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
5723534,C7,F77,2022-08-01,12:29:00,1313,Panne mécanique,2022-08-01,Essence,MCS,Assistance,1,0,0,0,0,0,2022,8
7904910,C1,,2021-10-25,09:35:00,603,Panne mécanique,2021-10-25,Essence,MCS,Assistance,1,0,0,0,0,0,2021,10
8082934,C14,F31,2021-12-17,12:15:00,749,Panne mécanique,2021-12-17,Essence,MCS,Assistance,1,1,0,0,0,0,2021,12
7597466,C10,F17,2022-01-23,11:05:00,695,Panne mécanique,2022-01-23,Essence,MCS,Assistance,1,0,0,0,0,0,2022,1
7280506,C3,F60,2021-01-15,14:09:00,1251,Panne mécanique,2021-01-15,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,1
7034486,C4,F4,2021-06-21,12:46:00,2105,Panne mécanique,2021-06-21,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,6
6764774,C3,???,2021-06-07,14:49:00,2179,"Clés, Carburant, Crevaison",2021-06-07,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,6
6363409,C3,F63,2021-03-05,16:46:00,1689,Accident,2021-03-05,Essence,MCS,Assistance,1,0,0,0,0,0,2021,3
8068401,C22,???,2022-02-25,07:28:00,1450,Panne mécanique,2022-02-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
8482371,C7,F12,2021-05-04,15:39:00,1835,Accident,2021-05-02,Essence,MCS,Assistance,1,1,0,0,0,0,2021,5
8300104,C7,F72,2022-10-31,12:07:00,618,Panne mécanique,2022-10-31,Diesel,MCS,,0,0,0,0,0,1,2022,10
6479368,C4,???,2022-09-28,08:09:00,171,Panne mécanique,2022-09-28,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
7447806,C1,F0,2021-02-19,13:55:00,1604,Panne mécanique,2021-02-19,Essence,MCS,,1,0,0,0,0,0,2021,2
7463983,C4,F4,2022-11-02,15:47:00,171,Panne mécanique,2022-11-02,Essence,MCS,Assistance,1,0,0,0,0,0,2022,11
6395031,C4,F4,2021-03-23,,581,"Clés, Carburant, Crevaison",2021-03-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
8498028,C3,F10,2022-03-24,,1375,"Clés, Carburant, Crevaison",2022-03-24,Essence,MCS,Assistance,1,0,0,0,0,0,2022,3
7666080,C10,F74,2021-06-08,10:59:00,1411,"Clés, Carburant, Crevaison",2021-06-08,Essence,MCS,Assistance,1,0,0,0,0,0,2021,6
6646788,C1,F18,2022-08-20,10:59:00,472,"Clés, Carburant, Crevaison",2022-08-20,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
7209668,C4,F4,2021-04-15,13:12:00,1306,Panne mécanique,2021-04-15,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,4
7493387,C1,F0,2022-03-21,08:09:00,670,Inconnue,2022-03-21,Hybride,Higgins,,1,0,0,0,0,0,2022,3
6332320,C4,F4,2022-09-10,08:48:00,376,Panne mécanique,2022-09-10,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,9
7065890,C4,F23,2021-01-24,,147,Accident,2021-01-24,Essence,MCS,,1,0,0,0,0,0,2021,1
8340674,C10,,2021-03-13,14:38:00,1504,Panne mécanique,2021-03-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
6882745,C3,F63,2021-05-11,14:18:00,171,Accident,2021-05-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
6935375,C4,F4,2022-10-08,09:56:00,1254,Panne mécanique,2022-10-08,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,10
5528382,C1,F6,2022-10-09,21:13:00,1122,Panne mécanique,2022-10-09,Essence,MCS,Assistance,1,0,1,0,0,1,2022,10
7643357,C1,F18,2022-08-24,11:58:00,1587,Vol / Vandalisme,2022-08-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
7955957,C3,F41,2022-07-27,14:55:00,161,Accident,2022-07-16,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,7
6213434,C25,F79,2021-09-25,12:13:00,722,Panne mécanique,2021-09-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
7056891,C1,F1,2022-12-05,09:56:00,171,Panne mécanique,2022-12-05,Diesel,MCS,,1,1,0,0,0,0,2022,12
7370868,C3,F5,2022-04-04,11:51:00,612,Panne mécanique,2022-04-04,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
8256168,C4,F4,2021-11-18,12:33:00,296,Panne mécanique,2021-11-18,Essence,MCS,Assistance,1,0,0,0,0,0,2021,11
6323603,C4,F8,2022-09-30,14:21:00,171,Panne mécanique,2022-09-30,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
6840190,C3,F5,2022-07-02,13:45:00,980,Panne mécanique,2022-07-02,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,7
8063659,C10,F119,2021-04-27,12:10:00,1575,Autres,2021-04-27,Diesel,MCS,Assistance,0,0,0,0,0,0,2021,4
6907424,C4,F8,2021-10-28,08:27:00,1194,Panne mécanique,2021-10-28,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,10
7604641,C3,F37,2022-02-22,11:10:00,230,Accident,2022-02-22,Essence,MCS,,1,0,0,0,0,0,2022,2
6631819,C3,F3,2022-03-21,10:26:00,578,Accident,2022-03-21,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,3
6248294,C3,F7,2021-09-27,,915,Panne mécanique,2021-09-27,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
6360091,C4,F4,2022-08-11,10:43:00,664,Accident,2022-08-11,Essence,MCS,Assistance,1,0,0,0,0,0,2022,8
5550600,C8,???,2021-05-13,17:27:00,1678,Panne mécanique,2021-05-13,Autre,MCS,Assistance,1,1,0,0,0,0,2021,5
5731342,C58,F291,2022-01-31,10:55:00,260,Autres,2022-01-31,Autre,MCS,Assistance,0,0,0,0,0,1,2022,1
7720359,C16,F38,2021-11-05,14:10:00,1347,Panne mécanique,2021-11-05,Essence,MCS,Assistance,1,0,0,0,0,0,2021,11
8145404,C1,F18,2021-06-19,11:49:00,1498,"Clés, Carburant, Crevaison",2021-06-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
5900606,C6,F68,2021-05-19,08:32:00,1641,Accident,2021-05-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
7155426,C0,F27,2021-06-22,17:22:00,481,Panne mécanique,2021-06-22,Diesel,Higgins,,0,1,0,0,0,0,2021,6
8233494,C3,F3,2022-07-19,19:03:00,144,Accident,2022-07-19,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,7
7382753,C10,F148,2021-02-10,08:41:00,1049,Panne mécanique,2021-02-10,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,2
7101455,C4,F23,2022-09-08,20:17:00,702,Panne mécanique,2022-09-08,Diesel,MCS,Assistance,1,0,1,0,0,1,2022,9
7339576,C1,F1,2022-04-19,10:43:00,1241,Panne mécanique,2022-04-19,Diesel,MCS,Assistance,1,0,0,0,1,0,2022,4
6620537,C4,F4,2022-05-31,11:14:00,1638,Panne mécanique,2022-05-31,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,5
8346838,C4,F4,2022-11-21,08:30:00,2114,Panne mécanique,2022-11-21,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,11
7656684,C3,F60,2021-10-20,16:52:00,1069,Panne mécanique,2021-10-20,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,10
6348797,C18,F34,2021-09-15,10:48:00,1566,Incendie,2021-09-15,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,9
8360883,C1,F18,2022-10-23,14:04:00,1627,"Clés, Carburant, Crevaison",2022-10-23,Diesel,MCS,,1,0,0,0,0,0,2022,10
7393847,C4,F4,2021-12-01,18:07:00,1262,Panne mécanique,2021-12-01,Essence,MCS,Assistance,1,0,0,0,0,0,2021,12
6180379,C4,F4,2022-12-15,08:22:00,709,Accident,2022-12-15,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
6039076,C1,F6,2022-05-12,16:45:00,1556,Panne mécanique,2022-05-12,Diesel,Higgins,,1,0,0,0,0,0,2022,5
8141698,C3,???,2021-02-24,17:35:00,240,Panne mécanique,2021-02-24,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,2
8122948,C4,F4,2022-10-18,12:40:00,773,Accident,2022-10-18,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,10
6823532,C4,F8,2021-06-07,08:10:00,1640,Panne mécanique,2021-06-06,Essence,MCS,Assistance,0,1,0,0,0,0,2021,6
7127527,C1,F0,2021-06-24,10:38:00,726,Panne mécanique,2021-06-24,Essence,MCS,Assistance,1,0,0,0,0,0,2021,6
5834149,C14,F88,2021-04-20,12:27:00,1047,Panne mécanique,2021-04-20,Diesel,MCS,,1,1,0,0,0,0,2021,4
7254128,C4,F4,2022-01-17,10:02:00,1556,Panne mécanique,2022-01-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,1
6902524,C1,F0,2021-03-11,14:55:00,1422,Panne mécanique,2021-03-11,Essence,MCS,Assistance,1,0,0,0,0,0,2021,3
7510051,C6,F103,2022-11-08,10:21:00,1423,Panne mécanique,2022-11-08,Autre,MCS,Assistance,1,0,0,0,0,0,2022,11
8207066,C1,F0,2022-07-24,18:16:00,788,Panne mécanique,2022-07-24,Diesel,MCS,Assistance,1,0,1,0,1,0,2022,7
8132237,C26,F82,2022-08-18,14:00:00,1463,Vol / Vandalisme,2022-08-18,Essence,MCS,Assistance,0,0,0,0,0,0,2022,8
7799222,C3,F7,2022-09-03,12:11:00,1114,Panne mécanique,2022-09-03,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
6105153,C15,F117,2022-01-20,17:12:00,1081,"Clés, Carburant, Crevaison",2022-01-20,Autre,Higgins,Assistance,1,0,0,0,0,0,2022,1
6587792,C4,F4,2022-01-13,15:54:00,562,Accident,2022-01-13,Autre,MCS,Assistance,1,0,0,0,0,0,2022,1
7111661,C4,F4,2021-04-10,10:33:00,902,Vol / Vandalisme,2021-04-10,Essence,MCS,Assistance,1,0,0,0,0,0,2021,4
6581159,C4,F4,2022-07-20,15:13:00,417,Panne mécanique,2022-07-20,Diesel,Higgins,,1,0,0,0,0,0,2022,7
5638736,C3,F5,2021-07-13,07:02:00,288,"Clés, Carburant, Crevaison",2021-07-13,Diesel,Higgins,,1,0,0,0,0,0,2021,7
6486661,C0,F27,2021-10-07,09:24:00,782,Panne mécanique,2021-10-07,Essence,MCS,Assistance,1,1,0,0,0,0,2021,10
7999701,C1,F6,2022-08-18,11:44:00,2102,"Clés, Carburant, Crevaison",2022-08-18,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
7107551,C8,F32,2022-02-22,09:03:00,171,Panne mécanique,2022-02-22,Essence,MCS,,1,0,0,0,0,0,2022,2
5713276,C7,F181,2022-07-12,13:00:00,565,Accident,2022-07-03,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
7186534,C3,F3,2022-08-22,19:29:00,528,Panne mécanique,2022-08-22,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,8
6065162,C4,F4,2021-06-07,10:35:00,876,"Clés, Carburant, Crevaison",2021-06-07,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,6
7258832,C4,F4,2022-10-26,14:14:00,1823,Panne mécanique,2022-10-26,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,10
6740609,C7,F12,2022-11-02,08:32:00,1043,Panne mécanique,2022-11-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
7651754,C4,F4,2021-06-01,16:00:00,1505,Panne mécanique,2021-06-01,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,6
5514285,C4,F4,2021-11-25,16:44:00,376,Panne mécanique,2021-11-25,Diesel,Higgins,,1,0,0,0,0,0,2021,11
7793553,C4,F4,2022-01-23,12:12:00,808,Panne mécanique,2022-01-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,1
7907302,C4,F4,2022-01-17,20:18:00,871,Panne mécanique,2022-01-17,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,1
6399066,C4,F4,2022-02-13,18:49:00,798,Panne mécanique,2022-02-13,Essence,MCS,Assistance,1,0,0,0,0,0,2022,2
6870700,C7,F19,2022-07-22,09:20:00,1113,Panne mécanique,2022-07-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
6053497,C3,F5,2022-02-08,04:08:00,1225,Panne mécanique,2022-02-08,Diesel,Higgins,Assistance,1,0,1,0,0,0,2022,2
7902453,C18,F106,2021-11-15,08:18:00,1236,Panne mécanique,2021-11-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
6543433,C10,F74,2021-11-05,18:47:00,1347,Accident,2021-11-05,Essence,MCS,Assistance,1,0,0,0,0,0,2021,11
6546802,C4,F8,2021-06-09,13:17:00,1390,Panne mécanique,2021-06-09,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
8375719,C6,F11,2021-10-04,08:40:00,1499,Panne mécanique,2021-10-04,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,10
8371156,C10,F154,2022-12-29,10:06:00,1344,Autres,2022-12-29,Electricité,MCS,Assistance,0,0,0,0,0,0,2022,12
6476763,C1,F6,2022-07-27,22:45:00,2078,Accident,2022-07-27,Diesel,MCS,Assistance,1,0,0,1,0,0,2022,7
7045900,C4,F4,2021-06-15,11:22:00,1573,Panne mécanique,2021-06-15,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,6
6867982,C10,F124,2021-01-26,13:38:00,479,Panne mécanique,2021-01-26,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,1
7549472,C3,F3,2022-11-13,18:35:00,134,Panne mécanique,2022-11-13,Diesel,MCS,Assistance,1,0,1,0,0,0,2022,11
7094986,C1,F1,2022-11-28,09:55:00,171,"Clés, Carburant, Crevaison",2022-11-28,Essence,MCS,Assistance,1,0,0,0,0,0,2022,11
6188537,C7,F19,2021-06-18,14:00:00,1236,Panne mécanique,2021-06-18,Essence,MCS,Assistance,1,0,0,0,0,0,2021,6
5481118,C4,F4,2022-06-20,08:10:00,1570,Bris de glace,2022-06-20,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,6
7821920,C3,F24,2021-02-14,16:45:00,1039,Accident,2021-02-14,Essence,MCS,Assistance,0,0,0,0,0,1,2021,2
6951779,C1,F0,2022-01-15,11:05:00,1571,Panne mécanique,2022-01-15,Essence,Higgins,Assistance,1,0,1,0,0,0,2022,1
7041541,C3,F3,2022-03-18,21:41:00,349,Panne mécanique,2022-03-18,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,3
5899983,C4,F4,2022-10-26,15:10:00,632,Panne mécanique,2022-10-26,Diesel,MCS,,1,0,0,0,0,0,2022,10
8435941,C4,F4,2021-03-09,07:54:00,255,Panne mécanique,2021-03-09,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
7070424,C3,F3,2021-08-06,09:29:00,946,Accident,2021-08-06,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
5942104,C4,F8,2021-10-17,16:12:00,827,"Clés, Carburant, Crevaison",2021-10-17,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,10
6744598,C4,F4,2022-04-12,15:39:00,1171,Accident,2022-04-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
6521831,C7,F12,2022-08-09,15:36:00,622,Panne mécanique,2022-08-09,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,8
8415732,C13,F30,2021-11-29,10:02:00,346,Panne mécanique,2021-11-29,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
7073601,C3,F3,2022-11-30,16:36:00,1420,Panne mécanique,2022-11-30,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,11
6472628,C8,F32,2021-12-30,10:47:00,1182,Panne mécanique,2021-12-30,Essence,MCS,Assistance,1,0,0,0,0,0,2021,12
5611707,C7,???,2022-08-04,14:15:00,243,Panne mécanique,2022-08-04,Diesel,MCS,,1,1,1,0,0,0,2022,8
5957280,C1,F1,2022-05-07,16:14:00,1325,Panne mécanique,2022-05-07,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,5
6600078,C3,F60,2022-08-05,,1419,Panne mécanique,2022-08-05,,MCS,Assistance,1,0,0,1,0,0,2022,8
7936236,C16,F38,2022-04-15,13:43:00,587,Panne mécanique,2022-04-15,Essence,MCS,Assistance,1,0,0,0,0,0,2022,4
7457454,C4,???,2022-06-15,10:38:00,1190,Panne mécanique,2022-06-15,Diesel,Higgins,Assistance,0,1,0,0,0,0,2022,6
8242230,C3,F63,2022-07-10,15:23:00,810,Panne mécanique,2022-07-10,Diesel,MCS,Assistance,1,0,1,0,0,0,2022,7
5880995,C3,F5,2021-03-18,16:22:00,2053,Panne mécanique,2021-03-18,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
6489537,C4,F4,2022-02-07,09:20:00,669,Panne mécanique,2022-02-07,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
6087354,C4,F23,2022-07-09,17:08:00,1822,Panne mécanique,2022-07-09,Diesel,Higgins,Assistance,1,0,1,1,0,0,2022,7
5872592,C1,F6,2021-11-30,18:38:00,1460,Panne mécanique,2021-11-30,Diesel,MCS,Assistance,1,0,1,0,1,0,2021,11
5557631,C0,F18,2021-02-28,13:03:00,1667,Panne mécanique,2021-02-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
6311988,C1,F0,2022-09-02,13:55:00,1904,Panne mécanique,2022-08-26,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,9
8079202,C3,F24,2022-12-18,10:19:00,374,Panne mécanique,2022-12-18,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,12
6174352,C4,F4,2022-07-04,11:57:00,1991,Panne mécanique,2022-07-04,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
7511397,C3,F24,2021-09-21,09:28:00,1500,Panne mécanique,2021-09-21,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
8194410,C4,F4,2021-09-08,08:50:00,745,Vol / Vandalisme,2021-09-08,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
6218924,C6,F11,2022-09-23,10:20:00,1017,Panne mécanique,2022-09-23,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,9
7864605,C9,F15,2021-05-10,09:47:00,760,"Clés, Carburant, Crevaison",2021-05-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
8250455,C6,F15,2022-07-04,15:54:00,383,Panne mécanique,2022-04-25,Autre,MCS,Administratif,1,0,0,0,0,0,2022,7
8420279,C10,F135,2022-05-27,08:24:00,1143,Autres,2022-05-27,Autre,MCS,Assistance,0,0,0,0,0,0,2022,5
6000260,C1,F0,2022-09-17,23:38:00,1346,Panne mécanique,2022-09-17,Diesel,Higgins,Assistance,1,0,1,0,0,0,2022,9
6231383,C22,F54,2022-05-24,09:37:00,1792,"Clés, Carburant, Crevaison",2022-05-24,Essence,MCS,Assistance,1,0,0,0,0,0,2022,5
5899253,C7,F133,2022-04-15,11:59:00,1472,Panne mécanique,2022-04-15,Essence,MCS,Assistance,1,0,0,0,0,0,2022,4
5599626,C5,F32,2021-03-31,08:18:00,149,Inconnue,2021-03-31,Hybride,MCS,,1,0,0,0,0,0,2021,3
