Matricule,Date.presence,Lieu.travail,Population,Site,Type.de.contrat,Duree.travail,Temps.travail,Experience
802,2022-01-04,TELE,CAS,A,CDI,7.333333,70,1461
802,2022-01-05,SITE,CAS,A,CDI,7.333333,70,1462
802,2022-01-06,SITE,CAS,A,CDI,7.333333,70,1463
802,2022-01-10,TELE,CAS,A,CDI,7.333333,70,1464
802,2022-01-11,TELE,CAS,A,CDI,3.666666,70,1465
802,2022-01-12,SITE,CAS,A,CDI,3.666666,70,1466
802,2022-01-15,TELE,CAS,A,CDI,7.3334,70,1467
802,2022-01-16,TELE,CAS,A,CDI,5.5,70,1468
802,2022-01-18,TELE,CAS,A,CDI,3.666666,70,1469
802,2022-01-27,SITE,CAS,A,CDI,7.333333,70,1470
802,2022-02-02,SITE,CAS,A,CDI,1.75,70,1471
802,2022-02-03,SITE,CAS,A,CDI,6.25,70,1472
802,2022-02-07,TELE,CAS,A,CDI,3.666666,70,1473
802,2022-02-08,TELE,CAS,A,CDI,5.5,70,1474
802,2022-02-11,TELE,CAS,A,CDI,7.333333,70,1475
802,2022-02-12,TELE,CAS,A,CDI,7.333333,70,1476
802,2022-02-13,TELE,CAS,A,CDI,5.5,70,1477
802,2022-02-17,SITE,CAS,A,CDI,7.333333,70,1478
802,2022-02-18,TELE,CAS,A,CDI,7.333333,70,1479
802,2022-02-21,TELE,CAS,A,CDI,7.333333,70,1480
802,2022-02-22,TELE,CAS,A,CDI,3.666666,70,1481
802,2022-02-23,SITE,CAS,A,CDI,2.25,70,1482
802,2022-02-25,SITE,CAS,A,CDI,7.333333,70,1483
802,2022-02-28,TELE,CAS,A,CDI,7.333333,70,1484
802,2022-03-02,TELE,CAS,A,CDI,3.666666,70,1485
802,2022-03-03,TELE,CAS,A,CDI,7.333333,70,1486
802,2022-03-04,TELE,CAS,A,CDI,3.666666,70,1487
802,2022-03-07,TELE,CAS,A,CDI,7.333333,70,1488
802,2022-03-08,TELE,CAS,A,CDI,7.333333,70,1489
802,2022-03-09,TELE,CAS,A,CDI,7.333333,70,1490
802,2022-03-11,SITE,CAS,A,CDI,7.333333,70,1491
802,2022-03-13,SITE,CAS,A,CDI,1.75,70,1492
802,2022-03-14,SITE,CAS,A,CDI,6.25,70,1493
802,2022-03-18,TELE,CAS,A,CDI,5.5,70,1494
802,2022-03-19,SITE,CAS,A,CDI,5.5,70,1495
802,2022-03-20,SITE,CAS,A,CDI,6.833333,70,1496
802,2022-03-21,SITE,CAS,A,CDI,0.5,70,1497
802,2022-03-29,TELE,CAS,A,CDI,3.666666,70,1498
802,2022-03-31,TELE,CAS,A,CDI,4.116666,70,1499
802,2022-04-01,SITE,CAS,A,CDI,6.25,70,1500
802,2022-04-07,TELE,CAS,A,CDI,7.333333,70,1501
802,2022-04-08,TELE,CAS,A,CDI,3.666666,70,1502
802,2022-04-09,TELE,CAS,A,CDI,5.5,70,1503
802,2022-04-11,TELE,CAS,A,CDI,7.333333,70,1504
802,2022-04-12,TELE,CAS,A,CDI,3.666666,70,1505
802,2022-04-13,TELE,CAS,A,CDI,3.666666,70,1506
802,2022-04-14,TELE,CAS,A,CDI,5.5,70,1507
802,2022-04-25,TELE,CAS,A,CDI,7.333333,70,1508
802,2022-04-27,SITE,CAS,A,CDI,1.75,70,1509
802,2022-04-28,SITE,CAS,A,CDI,6.25,70,1510
802,2022-04-30,SITE,CAS,A,CDI,6.116666,70,1511
802,2022-05-03,SITE,CAS,A,CDI,5.0,70,1512
802,2022-05-04,TELE,CAS,A,CDI,3.666666,70,1513
802,2022-05-05,SITE,CAS,A,CDI,3.666666,70,1514
802,2022-05-06,TELE,CAS,A,CDI,3.666666,70,1515
802,2022-05-09,TELE,CAS,A,CDI,7.333333,70,1516
802,2022-05-12,TELE,CAS,A,CDI,7.333333,70,1517
802,2022-05-14,TELE,CAS,A,CDI,7.333333,70,1518
802,2022-05-16,TELE,CAS,A,CDI,7.333333,70,1519
802,2022-05-23,TELE,CAS,A,CDI,3.666666,70,1520
802,2022-05-24,TELE,CAS,A,CDI,3.666666,70,1521
802,2022-05-27,TELE,CAS,A,CDI,5.5,70,1522
802,2022-05-28,SITE,CAS,A,CDI,5.5,70,1523
802,2022-05-29,SITE,CAS,A,CDI,1.75,70,1524
802,2022-05-30,SITE,CAS,A,CDI,6.25,70,1525
802,2022-06-02,SITE,CAS,A,CDI,6.666666,70,1526
802,2022-06-03,TELE,CAS,A,CDI,7.333333,70,1527
802,2022-06-05,TELE,CAS,A,CDI,7.333333,70,1528
802,2022-06-06,TELE,CAS,A,CDI,7.333333,70,1529
802,2022-06-07,TELE,CAS,A,CDI,7.333333,70,1530
802,2022-06-13,SITE,CAS,A,CDI,7.333333,70,1531
802,2022-06-14,TELE,CAS,A,CDI,7.333333,70,1532
802,2022-06-15,TELE,CAS,A,CDI,7.333333,70,1533
802,2022-06-20,TELE,CAS,A,CDI,7.333333,70,1534
802,2022-06-21,TELE,CAS,A,CDI,7.333333,70,1535
802,2022-06-24,TELE,CAS,A,CDI,7.333333,70,1536
802,2022-06-25,SITE,CAS,A,CDI,5.5,70,1537
802,2022-06-27,SITE,CAS,A,CDI,7.333333,70,1538
802,2022-06-28,TELE,CAS,A,CDI,5.5,70,1539
802,2022-06-30,TELE,CAS,A,CDI,7.333333,70,1540
802,2022-07-04,TELE,CAS,A,CDI,7.333333,70,1541
802,2022-07-05,TELE,CAS,A,CDI,7.333333,70,1542
802,2022-07-06,TELE,CAS,A,CDI,7.333333,70,1543
802,2022-07-10,TELE,CAS,A,CDI,7.333333,70,1544
802,2022-07-11,TELE,CAS,A,CDI,7.333333,70,1545
802,2022-07-13,TELE,CAS,A,CDI,5.5,70,1546
802,2022-07-14,SITE,CAS,A,CDI,1.75,70,1547
802,2022-07-15,SITE,CAS,A,CDI,6.25,70,1548
802,2022-07-17,TELE,CAS,A,CDI,5.5,70,1549
802,2022-07-18,TELE,CAS,A,CDI,7.333333,70,1550
802,2022-07-19,TELE,CAS,A,CDI,7.333333,70,1551
802,2022-07-21,TELE,CAS,A,CDI,3.666666,70,1552
802,2022-07-22,TELE,CAS,A,CDI,3.666666,70,1553
802,2022-08-16,TELE,CAS,A,CDI,7.333333,70,1554
802,2022-08-17,TELE,CAS,A,CDI,5.5,70,1555
802,2022-08-18,TELE,CAS,A,CDI,3.666666,70,1556
802,2022-08-19,TELE,CAS,A,CDI,3.666666,70,1557
802,2022-08-21,SITE,CAS,A,CDI,1.75,70,1558
802,2022-08-22,SITE,CAS,A,CDI,6.25,70,1559
802,2022-08-24,TELE,CAS,A,CDI,7.333333,70,1560
802,2022-08-25,TELE,CAS,A,CDI,7.333333,70,1561
802,2022-08-26,TELE,CAS,A,CDI,3.666666,70,1562
802,2022-08-27,TELE,CAS,A,CDI,5.5,70,1563
802,2022-08-29,TELE,CAS,A,CDI,7.333333,70,1564
802,2022-08-31,TELE,CAS,A,CDI,7.333333,70,1565
802,2022-09-03,SITE,CAS,A,CDI,7.183333,70,1566
802,2022-09-04,SITE,CAS,A,CDI,7.333333,70,1567
802,2022-09-05,TELE,CAS,A,CDI,7.333333,70,1568
802,2022-09-07,SITE,CAS,A,CDI,7.333333,70,1569
802,2022-09-08,TELE,CAS,A,CDI,7.333333,70,1570
802,2022-09-09,TELE,CAS,A,CDI,3.666666,70,1571
802,2022-09-12,TELE,CAS,A,CDI,7.333333,70,1572
802,2022-09-13,SITE,CAS,A,CDI,1.75,70,1573
802,2022-09-14,SITE,CAS,A,CDI,6.25,70,1574
802,2022-09-16,TELE,CAS,A,CDI,5.5,70,1575
802,2022-09-17,SITE,CAS,A,CDI,5.5,70,1576
802,2022-09-18,SITE,CAS,A,CDI,7.333333,70,1577
802,2022-09-20,SITE,CAS,A,CDI,5.5,70,1578
802,2022-09-21,TELE,CAS,A,CDI,7.333333,70,1579
802,2022-09-26,SITE,CAS,A,CDI,5.133333,70,1580
802,2022-09-28,TELE,CAS,A,CDI,5.133333,70,1581
802,2022-09-29,TELE,CAS,A,CDI,3.666666,70,1582
802,2022-09-30,TELE,CAS,A,CDI,7.333333,70,1583
802,2022-10-03,TELE,CAS,A,CDI,7.333333,70,1584
802,2022-10-04,TELE,CAS,A,CDI,7.333333,70,1585
802,2022-10-07,TELE,CAS,A,CDI,6.916666,70,1586
802,2022-10-10,SITE,CAS,A,CDI,7.3334,70,1587
802,2022-10-12,SITE,CAS,A,CDI,2.916666,70,1588
802,2022-10-13,SITE,CAS,A,CDI,5.916666,70,1589
802,2022-10-14,SITE,CAS,A,CDI,1.75,70,1590
802,2022-10-15,SITE,CAS,A,CDI,6.25,70,1591
802,2022-10-17,SITE,CAS,A,CDI,7.266666,70,1592
802,2022-10-22,SITE,CAS,A,CDI,5.5,70,1593
802,2022-10-23,SITE,CAS,A,CDI,7.333333,70,1594
802,2022-10-24,SITE,CAS,A,CDI,3.95,70,1595
802,2022-10-29,SITE,CAS,A,CDI,7.333333,70,1596
802,2022-10-30,SITE,CAS,A,CDI,7.3334,70,1597
802,2022-11-01,SITE,CAS,A,CDI,7.333333,70,1598
802,2022-11-07,SITE,CAS,A,CDI,5.833333,70,1599
802,2022-11-08,SITE,CAS,A,CDI,6.75,70,1600
802,2022-11-09,SITE,CAS,A,CDI,6.666666,70,1601
802,2022-11-10,SITE,CAS,A,CDI,3.666666,70,1602
802,2022-11-17,SITE,CAS,A,CDI,7.333333,70,1603
802,2022-11-18,SITE,CAS,A,CDI,5.5,70,1604
802,2022-11-19,SITE,CAS,A,CDI,5.5,70,1605
802,2022-11-20,SITE,CAS,A,CDI,7.333333,70,1606
802,2022-11-24,SITE,CAS,A,CDI,7.333333,70,1607
802,2022-11-25,SITE,CAS,A,CDI,7.333333,70,1608
802,2022-11-26,SITE,CAS,A,CDI,7.333333,70,1609
802,2022-11-28,SITE,CAS,A,CDI,6.133333,70,1610
802,2022-11-29,SITE,CAS,A,CDI,7.25,70,1611
802,2022-11-30,SITE,CAS,A,CDI,7.333333,70,1612
887,2021-01-06,TELE,CAS,A,CDI,7.333333,100,5866
887,2021-01-07,TELE,CAS,A,CDI,7.333333,100,5867
887,2021-01-11,TELE,CAS,A,CDI,7.333333,100,5868
887,2021-01-12,TELE,CAS,A,CDI,7.333333,100,5869
887,2021-01-13,TELE,CAS,A,CDI,7.333333,100,5870
887,2021-01-14,TELE,CAS,A,CDI,7.183333,100,5871
887,2021-01-15,TELE,CAS,A,CDI,7.333333,100,5872
887,2021-01-18,TELE,CAS,A,CDI,7.15,100,5873
887,2021-01-19,TELE,CAS,A,CDI,7.333333,100,5874
887,2021-01-20,TELE,CAS,A,CDI,7.083333,100,5875
887,2021-01-21,TELE,CAS,A,CDI,6.65,100,5876
887,2021-01-22,TELE,CAS,A,CDI,7.333333,100,5877
887,2021-01-25,TELE,CAS,A,CDI,7.266666,100,5878
887,2021-01-26,TELE,CAS,A,CDI,7.333333,100,5879
887,2021-01-27,TELE,CAS,A,CDI,7.2,100,5880
887,2021-01-28,TELE,CAS,A,CDI,7.333333,100,5881
887,2021-01-29,TELE,CAS,A,CDI,7.333333,100,5882
887,2021-02-02,TELE,CAS,A,CDI,7.333333,100,5883
887,2021-02-03,TELE,CAS,A,CDI,7.333333,100,5884
887,2021-02-04,TELE,CAS,A,CDI,7.333333,100,5885
887,2021-02-08,TELE,CAS,A,CDI,7.333333,100,5886
887,2021-02-09,TELE,CAS,A,CDI,7.333333,100,5887
887,2021-02-10,TELE,CAS,A,CDI,7.333333,100,5888
887,2021-02-11,TELE,CAS,A,CDI,7.333333,100,5889
887,2021-02-12,TELE,CAS,A,CDI,7.333333,100,5890
887,2021-02-15,TELE,CAS,A,CDI,7.333333,100,5891
887,2021-02-16,TELE,CAS,A,CDI,7.333333,100,5892
887,2021-02-17,TELE,CAS,A,CDI,7.333333,100,5893
887,2021-02-18,TELE,CAS,A,CDI,6.483333,100,5894
887,2021-02-19,TELE,CAS,A,CDI,7.333333,100,5895
887,2021-02-22,TELE,CAS,A,CDI,7.333333,100,5896
887,2021-02-23,TELE,CAS,A,CDI,7.133333,100,5897
887,2021-02-24,TELE,CAS,A,CDI,7.333333,100,5898
887,2021-02-25,TELE,CAS,A,CDI,7.333333,100,5899
887,2021-02-26,TELE,CAS,A,CDI,7.333333,100,5900
887,2021-03-01,TELE,CAS,A,CDI,7.333333,100,5901
887,2021-03-02,TELE,CAS,A,CDI,7.333333,100,5902
887,2021-03-03,TELE,CAS,A,CDI,7.333333,100,5903
887,2021-03-08,TELE,CAS,A,CDI,7.333333,100,5904
887,2021-03-09,TELE,CAS,A,CDI,7.333333,100,5905
887,2021-03-10,TELE,CAS,A,CDI,7.116666,100,5906
887,2021-03-11,TELE,CAS,A,CDI,7.333333,100,5907
887,2021-03-12,TELE,CAS,A,CDI,6.25,100,5908
887,2021-03-15,TELE,CAS,A,CDI,7.333333,100,5909
887,2021-03-16,TELE,CAS,A,CDI,7.333333,100,5910
887,2021-03-17,TELE,CAS,A,CDI,7.333333,100,5911
887,2021-03-18,TELE,CAS,A,CDI,7.333333,100,5912
887,2021-03-19,TELE,CAS,A,CDI,7.333333,100,5913
887,2021-03-22,TELE,CAS,A,CDI,7.333333,100,5914
887,2021-03-23,TELE,CAS,A,CDI,7.333333,100,5915
887,2021-03-24,TELE,CAS,A,CDI,7.333333,100,5916
887,2021-03-25,TELE,CAS,A,CDI,7.333333,100,5917
887,2021-03-26,TELE,CAS,A,CDI,7.333333,100,5918
887,2021-03-30,TELE,CAS,A,CDI,6.316666,100,5919
887,2021-03-31,TELE,CAS,A,CDI,7.333333,100,5920
887,2021-04-01,TELE,CAS,A,CDI,7.333333,100,5921
887,2021-04-02,TELE,CAS,A,CDI,7.333333,100,5922
887,2021-04-06,TELE,CAS,A,CDI,7.333333,100,5923
887,2021-04-07,TELE,CAS,A,CDI,6.15,100,5924
887,2021-04-08,TELE,CAS,A,CDI,7.333333,100,5925
887,2021-04-09,TELE,CAS,A,CDI,6.783333,100,5926
887,2021-04-12,TELE,CAS,A,CDI,7.333333,100,5927
887,2021-04-13,TELE,CAS,A,CDI,7.333333,100,5928
887,2021-04-14,TELE,CAS,A,CDI,7.333333,100,5929
887,2021-04-15,TELE,CAS,A,CDI,7.333333,100,5930
887,2021-04-16,TELE,CAS,A,CDI,7.333333,100,5931
887,2021-04-19,TELE,CAS,A,CDI,7.333333,100,5932
887,2021-04-20,TELE,CAS,A,CDI,7.333333,100,5933
887,2021-04-21,TELE,CAS,A,CDI,7.333333,100,5934
887,2021-04-22,TELE,CAS,A,CDI,6.583333,100,5935
887,2021-04-23,TELE,CAS,A,CDI,7.333333,100,5936
887,2021-04-27,TELE,CAS,A,CDI,7.333333,100,5937
887,2021-04-28,TELE,CAS,A,CDI,6.116666,100,5938
887,2021-04-29,TELE,CAS,A,CDI,7.333333,100,5939
887,2021-04-30,TELE,CAS,A,CDI,7.333333,100,5940
887,2021-05-03,TELE,CAS,A,CDI,7.333333,100,5941
887,2021-05-04,TELE,CAS,A,CDI,7.333333,100,5942
887,2021-05-05,TELE,CAS,A,CDI,7.333333,100,5943
887,2021-05-06,TELE,CAS,A,CDI,7.333333,100,5944
887,2021-05-07,TELE,CAS,A,CDI,7.333333,100,5945
887,2021-05-10,TELE,CAS,A,CDI,7.333333,100,5946
887,2021-05-11,TELE,CAS,A,CDI,7.333333,100,5947
887,2021-05-12,TELE,CAS,A,CDI,7.333333,100,5948
887,2021-05-17,TELE,CAS,A,CDI,6.933333,100,5949
887,2021-05-18,TELE,CAS,A,CDI,7.333333,100,5950
887,2021-05-19,TELE,CAS,A,CDI,7.333333,100,5951
887,2021-06-01,TELE,CAS,A,CDI,7.333333,100,5952
887,2021-06-02,TELE,CAS,A,CDI,7.333333,100,5953
887,2021-06-03,TELE,CAS,A,CDI,5.266666,100,5954
887,2021-06-04,TELE,CAS,A,CDI,7.333333,100,5955
887,2021-06-07,TELE,CAS,A,CDI,6.8,100,5956
887,2021-06-08,TELE,CAS,A,CDI,7.333333,100,5957
887,2021-06-09,TELE,CAS,A,CDI,7.333333,100,5958
887,2021-06-10,TELE,CAS,A,CDI,7.333333,100,5959
887,2021-06-11,TELE,CAS,A,CDI,7.333333,100,5960
887,2021-06-14,TELE,CAS,A,CDI,7.333333,100,5961
887,2021-06-15,TELE,CAS,A,CDI,7.333333,100,5962
887,2021-06-16,TELE,CAS,A,CDI,7.333333,100,5963
887,2021-06-17,TELE,CAS,A,CDI,7.333333,100,5964
887,2021-06-18,TELE,CAS,A,CDI,7.333333,100,5965
887,2021-06-22,TELE,CAS,A,CDI,7.333333,100,5966
887,2021-06-23,TELE,CAS,A,CDI,7.333333,100,5967
887,2021-06-24,TELE,CAS,A,CDI,7.333333,100,5968
887,2021-06-28,TELE,CAS,A,CDI,7.333333,100,5969
887,2021-06-29,TELE,CAS,A,CDI,7.333333,100,5970
887,2021-06-30,TELE,CAS,A,CDI,7.333333,100,5971
887,2021-07-01,TELE,CAS,A,CDI,7.333333,100,5972
887,2021-07-02,TELE,CAS,A,CDI,7.333333,100,5973
887,2021-07-05,TELE,CAS,A,CDI,7.333333,100,5974
887,2021-07-06,TELE,CAS,A,CDI,7.333333,100,5975
887,2021-07-07,TELE,CAS,A,CDI,7.333333,100,5976
887,2021-07-08,TELE,CAS,A,CDI,7.333333,100,5977
887,2021-07-09,TELE,CAS,A,CDI,7.333333,100,5978
887,2021-07-12,TELE,CAS,A,CDI,7.333333,100,5979
887,2021-07-13,TELE,CAS,A,CDI,7.333333,100,5980
887,2021-07-20,TELE,CAS,A,CDI,7.333333,100,5981
887,2021-07-21,TELE,CAS,A,CDI,7.333333,100,5982
887,2021-07-22,TELE,CAS,A,CDI,7.333333,100,5983
887,2021-07-26,TELE,CAS,A,CDI,7.333333,100,5984
887,2021-07-27,TELE,CAS,A,CDI,7.333333,100,5985
887,2021-07-28,TELE,CAS,A,CDI,7.333333,100,5986
887,2021-07-29,TELE,CAS,A,CDI,7.333333,100,5987
887,2021-07-30,TELE,CAS,A,CDI,5.533333,100,5988
887,2021-08-02,TELE,CAS,A,CDI,7.333333,100,5989
887,2021-08-03,TELE,CAS,A,CDI,7.333333,100,5990
887,2021-08-04,TELE,CAS,A,CDI,7.333333,100,5991
887,2021-08-05,TELE,CAS,A,CDI,7.333333,100,5992
887,2021-08-06,TELE,CAS,A,CDI,7.333333,100,5993
887,2021-08-09,TELE,CAS,A,CDI,7.333333,100,5994
887,2021-08-10,TELE,CAS,A,CDI,7.333333,100,5995
887,2021-08-11,TELE,CAS,A,CDI,7.333333,100,5996
887,2021-08-12,TELE,CAS,A,CDI,7.333333,100,5997
887,2021-08-13,TELE,CAS,A,CDI,7.333333,100,5998
887,2021-08-16,TELE,CAS,A,CDI,7.333333,100,5999
887,2021-09-09,TELE,CAS,A,CDI,7.333333,100,6000
887,2021-09-10,TELE,CAS,A,CDI,7.333333,100,6001
887,2021-09-13,TELE,CAS,A,CDI,7.333333,100,6002
887,2021-09-14,TELE,CAS,A,CDI,7.333333,100,6003
887,2021-09-15,TELE,CAS,A,CDI,7.333333,100,6004
887,2021-09-16,TELE,CAS,A,CDI,7.333333,100,6005
887,2021-09-20,TELE,CAS,A,CDI,7.333333,100,6006
887,2021-09-21,TELE,CAS,A,CDI,6.666666,100,6007
887,2021-09-22,TELE,CAS,A,CDI,7.333333,100,6008
887,2021-09-23,TELE,CAS,A,CDI,6.416666,100,6009
887,2021-09-24,TELE,CAS,A,CDI,7.333333,100,6010
887,2021-09-27,TELE,CAS,A,CDI,7.333333,100,6011
887,2021-09-28,TELE,CAS,A,CDI,7.333333,100,6012
887,2021-09-29,TELE,CAS,A,CDI,7.333333,100,6013
887,2021-09-30,TELE,CAS,A,CDI,7.333333,100,6014
887,2021-10-01,TELE,CAS,A,CDI,7.333333,100,6015
887,2021-10-04,TELE,CAS,A,CDI,7.333333,100,6016
887,2021-10-05,TELE,CAS,A,CDI,7.333333,100,6017
887,2021-10-06,SITE,CAS,A,CDI,7.333333,100,6018
887,2021-10-07,TELE,CAS,A,CDI,7.333333,100,6019
887,2021-10-08,TELE,CAS,A,CDI,7.333333,100,6020
887,2021-10-11,TELE,CAS,A,CDI,7.333333,100,6021
887,2021-10-12,TELE,CAS,A,CDI,7.333333,100,6022
887,2021-10-13,SITE,CAS,A,CDI,7.333333,100,6023
887,2021-10-14,TELE,CAS,A,CDI,7.333333,100,6024
887,2021-10-18,TELE,CAS,A,CDI,7.333333,100,6025
887,2021-10-19,TELE,CAS,A,CDI,7.333333,100,6026
887,2021-10-20,SITE,CAS,A,CDI,7.333333,100,6027
887,2021-10-21,TELE,CAS,A,CDI,7.333333,100,6028
887,2021-10-22,SITE,CAS,A,CDI,7.333333,100,6029
887,2021-10-25,TELE,CAS,A,CDI,7.333333,100,6030
887,2021-10-26,TELE,CAS,A,CDI,7.333333,100,6031
887,2021-10-27,SITE,CAS,A,CDI,5.75,100,6032
887,2021-10-28,TELE,CAS,A,CDI,7.333333,100,6033
887,2021-10-29,SITE,CAS,A,CDI,7.333333,100,6034
887,2021-11-02,TELE,CAS,A,CDI,7.333333,100,6035
887,2021-11-03,SITE,CAS,A,CDI,7.333333,100,6036
887,2021-11-04,TELE,CAS,A,CDI,7.333333,100,6037
887,2021-11-05,SITE,CAS,A,CDI,7.333333,100,6038
887,2021-11-08,TELE,CAS,A,CDI,7.333333,100,6039
887,2021-11-15,TELE,CAS,A,CDI,7.333333,100,6040
887,2021-11-16,TELE,CAS,A,CDI,7.333333,100,6041
887,2021-11-17,SITE,CAS,A,CDI,7.333333,100,6042
887,2021-11-18,TELE,CAS,A,CDI,7.333333,100,6043
887,2021-11-19,SITE,CAS,A,CDI,7.333333,100,6044
887,2021-11-22,TELE,CAS,A,CDI,7.333333,100,6045
887,2021-11-23,TELE,CAS,A,CDI,7.333333,100,6046
887,2021-11-24,SITE,CAS,A,CDI,6.383333,100,6047
887,2021-11-25,TELE,CAS,A,CDI,7.066666,100,6048
887,2021-11-26,SITE,CAS,A,CDI,7.333333,100,6049
887,2021-11-29,TELE,CAS,A,CDI,7.333333,100,6050
887,2021-11-30,TELE,CAS,A,CDI,7.333333,100,6051
887,2021-12-01,SITE,CAS,A,CDI,7.333333,100,6052
887,2021-12-02,TELE,CAS,A,CDI,7.333333,100,6053
887,2021-12-03,SITE,CAS,A,CDI,7.333333,100,6054
887,2021-12-06,TELE,CAS,A,CDI,7.333333,100,6055
887,2021-12-07,TELE,CAS,A,CDI,7.333333,100,6056
887,2021-12-13,TELE,CAS,A,CDI,7.333333,100,6057
887,2021-12-14,TELE,CAS,A,CDI,7.333333,100,6058
887,2021-12-15,SITE,CAS,A,CDI,7.333333,100,6059
887,2021-12-16,TELE,CAS,A,CDI,7.166666,100,6060
887,2021-12-17,SITE,CAS,A,CDI,7.333333,100,6061
887,2021-12-20,TELE,CAS,A,CDI,7.333333,100,6062
887,2021-12-21,TELE,CAS,A,CDI,7.333333,100,6063
887,2021-12-22,SITE,CAS,A,CDI,6.583333,100,6064
887,2021-12-23,TELE,CAS,A,CDI,7.333333,100,6065
887,2021-12-24,SITE,CAS,A,CDI,7.333333,100,6066
887,2022-01-10,TELE,CAS,A,CDI,7.033333,100,6067
887,2022-01-11,TELE,CAS,A,CDI,7.333333,100,6068
887,2022-01-12,SITE,CAS,A,CDI,7.333333,100,6069
887,2022-01-13,TELE,CAS,A,CDI,7.333333,100,6070
887,2022-01-14,SITE,CAS,A,CDI,7.333333,100,6071
887,2022-01-17,TELE,CAS,A,CDI,7.333333,100,6072
887,2022-01-18,TELE,CAS,A,CDI,6.033333,100,6073
887,2022-01-19,SITE,CAS,A,CDI,7.333333,100,6074
887,2022-01-20,TELE,CAS,A,CDI,7.333333,100,6075
887,2022-01-21,SITE,CAS,A,CDI,7.333333,100,6076
887,2022-01-24,TELE,CAS,A,CDI,7.333333,100,6077
887,2022-01-25,TELE,CAS,A,CDI,7.333333,100,6078
887,2022-01-26,SITE,CAS,A,CDI,7.333333,100,6079
887,2022-01-27,TELE,CAS,A,CDI,7.333333,100,6080
887,2022-01-28,SITE,CAS,A,CDI,6.916666,100,6081
887,2022-02-01,TELE,CAS,A,CDI,7.333333,100,6082
887,2022-02-02,SITE,CAS,A,CDI,5.366666,100,6083
887,2022-02-03,TELE,CAS,A,CDI,7.333333,100,6084
887,2022-02-07,TELE,CAS,A,CDI,7.333333,100,6085
887,2022-02-08,TELE,CAS,A,CDI,7.333333,100,6086
887,2022-02-09,SITE,CAS,A,CDI,6.15,100,6087
887,2022-02-10,TELE,CAS,A,CDI,7.333333,100,6088
887,2022-02-11,SITE,CAS,A,CDI,7.333333,100,6089
887,2022-02-14,TELE,CAS,A,CDI,7.333333,100,6090
887,2022-02-15,TELE,CAS,A,CDI,7.333333,100,6091
887,2022-02-16,SITE,CAS,A,CDI,4.583333,100,6092
887,2022-02-17,TELE,CAS,A,CDI,7.333333,100,6093
887,2022-02-18,SITE,CAS,A,CDI,5.0,100,6094
887,2022-02-21,TELE,CAS,A,CDI,7.333333,100,6095
887,2022-02-22,TELE,CAS,A,CDI,7.333333,100,6096
887,2022-02-23,SITE,CAS,A,CDI,7.333333,100,6097
887,2022-02-24,TELE,CAS,A,CDI,7.333333,100,6098
887,2022-02-25,SITE,CAS,A,CDI,5.833333,100,6099
887,2022-03-03,TELE,CAS,A,CDI,7.133333,100,6100
887,2022-03-04,TELE,CAS,A,CDI,7.15,100,6101
887,2022-03-07,TELE,CAS,A,CDI,7.333333,100,6102
887,2022-03-08,TELE,CAS,A,CDI,7.333333,100,6103
887,2022-03-09,SITE,CAS,A,CDI,7.333333,100,6104
887,2022-03-10,SITE,CAS,A,CDI,7.333333,100,6105
887,2022-03-11,SITE,CAS,A,CDI,7.333333,100,6106
887,2022-03-14,SITE,CAS,A,CDI,7.333333,100,6107
887,2022-03-15,SITE,CAS,A,CDI,7.333333,100,6108
887,2022-03-16,SITE,CAS,A,CDI,7.333333,100,6109
887,2022-03-17,SITE,CAS,A,CDI,7.333333,100,6110
887,2022-03-18,TELE,CAS,A,CDI,7.333333,100,6111
887,2022-03-21,TELE,CAS,A,CDI,7.333333,100,6112
887,2022-03-22,SITE,CAS,A,CDI,7.333333,100,6113
887,2022-03-23,SITE,CAS,A,CDI,4.583333,100,6114
887,2022-03-24,SITE,CAS,A,CDI,6.6,100,6115
887,2022-03-25,TELE,CAS,A,CDI,7.333333,100,6116
887,2022-03-29,TELE,CAS,A,CDI,7.333333,100,6117
887,2022-03-30,TELE,CAS,A,CDI,7.333333,100,6118
887,2022-03-31,TELE,CAS,A,CDI,7.333333,100,6119
887,2022-04-01,SITE,CAS,A,CDI,3.666666,50,6120
887,2022-04-04,SITE,CAS,A,CDI,3.666666,50,6121
887,2022-04-05,SITE,CAS,A,CDI,3.666666,50,6122
887,2022-04-06,SITE,CAS,A,CDI,3.666666,50,6123
887,2022-04-07,SITE,CAS,A,CDI,3.666666,50,6124
887,2022-04-08,SITE,CAS,A,CDI,3.666666,50,6125
887,2022-04-11,TELE,CAS,A,CDI,7.333333,50,6126
887,2022-04-12,TELE,CAS,A,CDI,6.766666,50,6127
887,2022-04-15,TELE,CAS,A,CDI,3.666666,50,6128
887,2022-04-19,TELE,CAS,A,CDI,5.5,50,6129
887,2022-04-20,TELE,CAS,A,CDI,5.5,50,6130
887,2022-04-21,SITE,CAS,A,CDI,6.583333,50,6131
887,2022-04-22,SITE,CAS,A,CDI,6.883333,50,6132
887,2022-04-25,TELE,CAS,A,CDI,7.333333,50,6133
887,2022-04-27,TELE,CAS,A,CDI,7.333333,50,6134
887,2022-04-28,TELE,CAS,A,CDI,7.333333,50,6135
887,2022-05-11,TELE,CAS,A,CDI,7.333333,50,6136
887,2022-05-12,TELE,CAS,A,CDI,7.333333,50,6137
